ALGOTYPE,BallMoveCnt,Bucket,DEMO,Hypothesis,RESPONSE,STEP_Num,hypIndex,posteriorScore
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,G/,/RR,B/,/RR,B/,/RR",R,9,75,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",G,0,76,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,1,76,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,1,76,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",B,2,76,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,3,76,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,3,76,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",B,4,76,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,5,76,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,5,76,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",G,6,76,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,7,76,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,7,76,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",G,8,76,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,9,76,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,G/,/RR",R,9,76,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",G,0,77,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,1,77,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,1,77,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",B,2,77,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,3,77,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,3,77,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",B,4,77,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,5,77,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,5,77,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",G,6,77,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,7,77,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,7,77,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",B,8,77,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,9,77,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,G/,/RR,B/,/RR",R,9,77,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",G,0,78,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,1,78,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,1,78,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",B,2,78,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,3,78,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,3,78,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",B,4,78,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,5,78,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,5,78,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",B,6,78,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,7,78,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,7,78,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",G,8,78,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,9,78,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,G/,/RR",R,9,78,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",G,0,79,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,1,79,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,1,79,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",B,2,79,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,3,79,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,3,79,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",B,4,79,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,5,79,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,5,79,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",B,6,79,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,7,79,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,7,79,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",B,8,79,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,9,79,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,B/,/RR,B/,/RR,B/,/RR,B/,/RR",R,9,79,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",G,0,80,-15.8734
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,1,80,-15.8734
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,1,80,-15.8734
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",G,2,80,-15.8734
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,3,80,-15.8734
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,3,80,-15.8734
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",G,4,80,-15.8734
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,5,80,-15.8734
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,5,80,-15.8734
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",G,6,80,-15.8734
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,7,80,-15.8734
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,7,80,-15.8734
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",G,8,80,-15.8734
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",G,8,80,-15.8734
Double,14,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",G,9,80,-15.8734
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,9,80,-15.8734
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/G,G/RR",R,9,80,-15.8734
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",G,0,81,-15.8734
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,1,81,-15.8734
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,1,81,-15.8734
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",G,2,81,-15.8734
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,3,81,-15.8734
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,3,81,-15.8734
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",G,4,81,-15.8734
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,5,81,-15.8734
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,5,81,-15.8734
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",G,6,81,-15.8734
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,7,81,-15.8734
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,7,81,-15.8734
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",G,8,81,-15.8734
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",B,8,81,-15.8734
Double,14,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",B,9,81,-15.8734
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,9,81,-15.8734
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/B,B/RR",R,9,81,-15.8734
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",G,0,82,-17.401
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,1,82,-17.401
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,1,82,-17.401
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",G,2,82,-17.401
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,3,82,-17.401
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,3,82,-17.401
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",G,4,82,-17.401
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,5,82,-17.401
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,5,82,-17.401
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",G,6,82,-17.401
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,7,82,-17.401
Double,11,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",G,8,82,-17.401
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,9,82,-17.401
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/RR",R,9,82,-17.401
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",G,0,83,-17.401
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,1,83,-17.401
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,1,83,-17.401
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",G,2,83,-17.401
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,3,83,-17.401
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,3,83,-17.401
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",G,4,83,-17.401
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,5,83,-17.401
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,5,83,-17.401
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",G,6,83,-17.401
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,7,83,-17.401
Double,11,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",G,8,83,-17.401
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RR,G/,/R,G/,/R",R,9,83,-17.401
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",G,0,84,-17.401
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,1,84,-17.401
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,1,84,-17.401
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",G,2,84,-17.401
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,3,84,-17.401
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,3,84,-17.401
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",G,4,84,-17.401
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,5,84,-17.401
Double,8,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",G,6,84,-17.401
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,7,84,-17.401
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,7,84,-17.401
Double,11,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",G,8,84,-17.401
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,9,84,-17.401
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/RR",R,9,84,-17.401
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/R",G,0,85,-17.401
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/R",R,1,85,-17.401
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/R",R,1,85,-17.401
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/R",G,2,85,-17.401
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/R,G/,/RR,G/,/R",R,3,85,-17.401
